"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Kali'na",-0.407101597206796,-0.407101597206796,-0.266894985302028,-0.240434930540129,-0.266894985302028,-0.196791679349644,-0.296586905760791,-0.266894985302028,-0.240434930540129,-0.111188236475842,-0.356792904893588,-0.310538236492514,-0.273862527610485,-0.240434930540129,-0.236380906627995,-0.196791679349644,-0.240434930540129,-0.0702678140708671,-0.161861456266939,-0.240434930540129,-0.143871569825847,-0.196791679349644,-0.336998291254412,-0.336998291254412,-0.407101597206796,-0.240434930540129,-0.130726151194587,-0.416998904026384,-0.240434930540129,-0.31953317971306,-0.266894985302028,-0.196791679349644,-0.240434930540129,-0.266894985302028,-0.336998291254412,-0.170331624587745,-0.236380906627995,-0.240434930540129,-0.132673850714066,-0.176174907495199,-0.240434930540129,-0.143871569825847,-0.407101597206796,-0.170331624587745,-0.266894985302028,-0.336998291254412,-0.407101597206796,-0.273862527610485,-0.266975938564353,-0.407101597206796,-0.266894985302028,-0.0737682638734628,-0.266894985302028,-0.336998291254412,-0.296586905760791,-0.273862527610485,-0.153450529344893,-0.299695777467384,-0.407101597206796,-0.240434930540129,-0.126688373397259,-0.143871569825847,-0.372090420861767,-0.336998291254412,-0.336998291254412,-0.31953317971306,-0.407101597206796,-0.336998291254412,-0.372090420861767,-0.356792904893588,-0.213656528477689,-0.336998291254412,-0.170331624587745,-0.240434930540129,-0.214418697415646,-0.236380906627995,-0.336998291254412,-0.407101597206796,-0.336998291254412,-0.0877334303336154,-0.336998291254412,-0.310538236492514,-0.115968908362403,-0.240434930540129,-0.240434930540129,-0.273862527610485,-0.296586905760791,-0.296586905760791,-0.266894985302028,-0.240434930540129,-0.334068526743281,-0.196791679349644,-0.336998291254412,-0.336998291254412,-0.336998291254412,-0.0932445302120966,-0.336998291254412,-0.336998291254412,-0.170331624587745,-0.336998291254412
"Kanuri",-0.271828391551631,-0.188898014268528,-0.129454184073689,-0.105967636985426,-0.181930471960071,-0.042755387649214,-0.332034390684427,-0.225573723150557,-0.042755387649214,-0.392240389817224,-0.181930471960071,-0.204633579076371,-0.188898014268528,-0.22799273754964,-0.322137083864839,-0.252033777912455,-0.142336620731046,-0.128692015135732,-0.162174022976721,-0.0027689169916586,-0.00828001687013979,-0.188730880759079,-0.0853671112457886,-0.109616781828014,-0.181930471960071,-0.151416393286039,0.0146966992710896,-0.109616781828014,-0.0897793795823387,-0.188898014268528,-0.182011425222396,-0.0118429199852897,-0.0417238600553027,-0.0243397017762754,-0.181930471960071,-0.188730880759079,-0.0492594079335136,-0.0492594079335136,-0.042755387649214,-0.101266447430227,-0.057059540679307,-0.188730880759079,-0.249104013401325,-0.113297444166094,-0.299259407933513,-0.242848142318163,-0.210247725140034,-0.211622392418835,-0.162174022976721,-0.128692015135732,0.067892343863782,-0.0345978116361351,-0.322137083864839,-0.0871550527848419,0.057840933226602,-0.159787935107949,0.0903540729069541,-0.214731264125428,-0.271828391551631,-0.271828391551631,-0.0262237231338857,-0.188898014268528,-0.271828391551631,-0.188898014268528,-0.162174022976721,-0.210247725140034,-0.0768969429249823,-0.188898014268528,-0.188898014268528,-0.0282550604628447,-0.234568666371103,-0.0310043950204461,-0.0261791019756515,-0.225573723150557,-0.128692015135732,-0.162174022976721,-0.151416393286039,-0.28712590751981,-0.249104013401325,-0.128692015135732,-0.188730880759079,-0.234568666371103,-0.252033777912455,-0.105967636985426,-0.109616781828014,-0.128692015135732,-0.271828391551631,0.0174506114835822,-0.0758809562178698,-0.128692015135732,-0.162174022976721,-0.0758809562178698,-0.181930471960071,-0.0912103941532423,-0.142336620731046,-0.392240389817224,-0.142336620731046,-0.234568666371103,-0.332034390684427,-0.211622392418835
"Karata",-0.245502074601282,-0.265296688240458,-0.0351921567441292,-0.19974672273863,-0.10308507851684,-0.208199560814254,-0.22803696305993,-0.325502687373254,-0.325502687373254,-0.245502074601282,-0.175398768648898,-0.208199560814254,-0.00174831355896632,-0.280594204208636,-0.245502074601282,-0.265296688240458,-0.105295462696513,-0.144884689974865,-0.00174831355896632,-0.29272770462234,-0.208199560814254,-0.265296688240458,-0.333151445357343,-0.025180159331615,-0.175398768648898,-0.208199560814254,-0.245502074601282,-0.265296688240458,-0.182366310957355,-0.242572310090151,-0.205090689107661,-0.265296688240458,-0.22803696305993,-0.148938713886999,-0.325502687373254,-0.265296688240458,-0.38570868650605,-0.315605380553666,-0.245502074601282,-0.219408283781546,-0.333151445357343,-0.148938713886999,-0.0788354079346151,-0.219042019839383,-0.155642319665547,-0.0846786908420688,-0.265296688240458,-0.280594204208636,-0.205090689107661,-0.325502687373254,-0.182366310957355,-0.182366310957355,-0.235623237913368,-0.208199560814254,-0.265296688240458,-0.16465163215718,-0.155642319665547,-0.118161141215325,-0.242572310090151,-0.182366310957355,-0.208199560814254,-0.0619543126917627,-0.315605380553666,-0.325502687373254,-0.245502074601282,-0.208199560814254,-0.182366310957355,-0.182366310957355,-0.122922480762516,-0.205090689107661,-0.205090689107661,-0.280594204208636,-0.325502687373254,-0.146418309942125,-0.242572310090151,0.0613712039701533,-0.115839743848551,-0.245291122509987,-0.325502687373254,-0.245502074601282,-0.245502074601282,-0.208199560814254,-0.182199177447905,-0.188023759876176,-0.205090689107661,-0.265296688240458,-0.153256231796775,-0.219042019839383,-0.208199560814254,-0.153256231796775,-0.339218195564195,-0.182199177447905,-0.182366310957355,-0.205090689107661,-0.148938713886999,-0.122922480762516,-0.22868966838976,-0.315605380553666,-0.122922480762516,-0.265296688240458
"Karok",0.181042532533681,0.181042532533681,0.326216294905971,-0.195934051990138,-0.125830746037754,0.107296281776797,-0.362600718656805,0.0443363704315086,0.181042532533681,-0.0120841888948837,0.0844791718193988,0.496217539838588,0.20637042619197,-0.222394106752036,-0.159258343108109,-0.0615707229928233,0.0443363704315086,0.094202861353914,0.0443363704315086,0.35987127093675,0.637399281343195,0.228967909353175,0.0443363704315086,-0.0615707229928233,-0.159258343108109,0.478638952771805,-0.0131157164887951,-0.0131157164887951,-0.0557274400853696,0.114439676383893,0.0213596542902792,0.0470902826440012,0.00138461069757434,0.0443363704315086,0.114439676383893,0.181042532533681,0.152713582970405,-0.0998145129132701,0.0443363704315086,-0.0821874948472678,-0.125830746037754,0.153813185043263,0.0443363704315086,0.478638952771805,0.326216294905971,0.0443363704315086,-0.0131157164887951,-0.195934051990138,0.153813185043263,-0.0821874948472678,0.184542982336277,-0.195934051990138,-0.0120841888948837,0.0470902826440012,0.104290031573382,-0.0131157164887951,0.181042532533681,0.0443363704315086,0.114439676383893,0.181042532533681,-0.204928995210684,0.251145838486065,0.0443363704315086,0.0815656534230754,-0.0131157164887951,0.0443363704315086,0.0909087904013406,-0.0557274400853696,0.140693352295769,-0.0120841888948837,0.181042532533681,0.181042532533681,-0.219464342240906,0.104290031573382,-0.0120841888948837,0.0443363704315086,0.181042532533681,-0.0131157164887951,0.326216294905971,0.181042532533681,-0.0821874948472678,0.181042532533681,0.104290031573382,-0.0821874948472678,0.181042532533681,0.181042532533681,-0.0821874948472678,-0.159258343108109,0.181042532533681,0.0443363704315086,0.153813185043263,-0.125830746037754,-0.159258343108109,0.181042532533681,0.0443363704315086,-0.0821874948472678,0.164496030706178,0.326216294905971,0.104290031573382,-0.222394106752036
"Kasong",-0.144138110466256,-0.144138110466256,-0.0740348045138723,-0.240701471180539,-0.177565707536612,-0.144138110466256,-0.144138110466256,-0.177565707536612,-0.0982844750960977,0.09613231195539,-0.144138110466256,-0.240701471180539,-0.170598165228155,-0.100494859275771,-0.214241416418641,0.09613231195539,-0.144138110466256,-0.0196720882885298,0.0260290060030058,-0.0303915533233865,0.0260290060030058,-0.144138110466256,-0.144138110466256,-0.0571537092710199,-0.144138110466256,-0.214241416418641,-0.047574749751974,-0.240701471180539,0.0225285562004102,-0.047574749751974,-0.150841716244805,-0.144138110466256,0.0260290060030058,-0.0303915533233865,-0.0303915533233865,-0.170598165228155,-0.0740348045138723,-0.0303915533233865,-0.170598165228155,-0.240701471180539,-0.0946353302535098,-0.144138110466256,-0.214241416418641,-0.200290085686919,-0.117359708403816,-0.100494859275771,-0.0740348045138723,-0.0740348045138723,-0.200290085686919,-0.200290085686919,-0.240701471180539,-0.159851028736437,-0.170598165228155,-0.117359708403816,-0.100494859275771,-0.0740348045138723,0.00305228986177641,-0.0303915533233865,0.0397117526289977,-0.200290085686919,-0.144138110466256,-0.00393149856148811,-0.0303915533233865,-0.100494859275771,-0.144138110466256,-0.0740348045138723,-0.144138110466256,-0.118121877341773,-0.144138110466256,-0.0740348045138723,-0.170598165228155,0.0397117526289977,-0.0303915533233865,-0.144138110466256,-0.0740348045138723,-0.260496084819715,-0.240701471180539,-0.047574749751974,0.13627511334328,-0.214241416418641,-0.200290085686919,-0.170598165228155,-0.177565707536612,0.0260290060030058,-0.240701471180539,-0.0303915533233865,-0.170598165228155,-0.144138110466256,-0.100494859275771,-0.310804777132923,-0.144138110466256,-0.0196720882885298,-0.170598165228155,-0.170598165228155,-0.0303915533233865,0.307908930477468,-0.170598165228155,0.0225285562004102,-0.144138110466256,-0.144138110466256
"Keme (Kemie variety)",-0.276095124534564,-0.276095124534564,-0.179531763820281,-0.346198430486948,-0.416301736439332,-0.276095124534564,-0.276095124534564,-0.416301736439332,-0.276095124534564,-0.346198430486948,-0.416301736439332,-0.20599181858218,-0.416301736439332,-0.276095124534564,-0.20599181858218,-0.135888512629795,-0.249635069772665,-0.276095124534564,-0.249635069772665,-0.179531763820281,-0.20599181858218,-0.346198430486948,-0.179531763820281,-0.276095124534564,-0.346198430486948,-0.179531763820281,-0.179531763820281,-0.179531763820281,-0.276095124534564,-0.249635069772665,-0.179531763820281,-0.346198430486948,-0.109428457867897,-0.135888512629795,-0.276095124534564,-0.276095124534564,-0.179531763820281,-0.276095124534564,-0.179531763820281,-0.346198430486948,-0.346198430486948,-0.276095124534564,-0.276095124534564,-0.276095124534564,-0.20599181858218,-0.179531763820281,-0.179531763820281,-0.20599181858218,-0.346198430486948,-0.249635069772665,-0.0657852066774112,-0.276095124534564,-0.00936464735101883,-0.276095124534564,-0.179531763820281,-0.179531763820281,-0.20599181858218,-0.276095124534564,-0.179531763820281,-0.276095124534564,-0.249635069772665,-0.346198430486948,-0.346198430486948,-0.276095124534564,-0.20599181858218,-0.179531763820281,-0.276095124534564,-0.276095124534564,-0.109428457867897,-0.273165360023433,-0.179531763820281,-0.20599181858218,-0.249635069772665,-0.276095124534564,-0.179531763820281,-0.346198430486948,-0.346198430486948,-0.276095124534564,-0.346198430486948,-0.179531763820281,-0.135888512629795,-0.29588973817374,-0.346198430486948,-0.0829684031059986,-0.179531763820281,-0.0657852066774112,-0.249635069772665,-0.276095124534564,-0.346198430486948,-0.20599181858218,-0.113840726204447,-0.346198430486948,-0.276095124534564,-0.179531763820281,-0.276095124534564,-0.346198430486948,-0.276095124534564,-0.276095124534564,-0.20599181858218,-0.276095124534564
"Ket",-0.407492100033007,-0.337388794080623,-0.296977408587002,-0.337388794080623,-0.337388794080623,-0.357183407719799,-0.197182182175854,-0.357183407719799,-0.372480923687977,-0.296977408587002,-0.337388794080623,-0.337388794080623,-0.477595405985391,-0.274253030436696,-0.477595405985391,-0.352643521442302,-0.2140470313039,-0.296977408587002,-0.407492100033007,-0.24082543336634,-0.295602741308202,-0.407492100033007,-0.194971797996181,-0.16225195909315,-0.24082543336634,-0.417389406852595,-0.2140470313039,-0.296977408587002,-0.337388794080623,-0.425038164836684,-0.274253030436696,-0.191322653153593,-0.24082543336634,-0.357183407719799,-0.214809200241857,-0.337388794080623,-0.102739752356124,-0.191322653153593,-0.247529039144888,-0.16225195909315,-0.17656541032141,-0.194971797996181,-0.337388794080623,-0.337388794080623,-0.236771409454206,-0.337388794080623,-0.128110403817381,-0.372480923687977,-0.274253030436696,-0.357183407719799,-0.236771409454206,-0.337388794080623,-0.320576387869101,-0.170722127413956,-0.357183407719799,-0.337388794080623,-0.337388794080623,-0.337388794080623,-0.170722127413956,-0.372480923687977,-0.337388794080623,-0.337388794080623,-0.407492100033007,-0.274253030436696,-0.357183407719799,-0.334459029569492,-0.16225195909315,-0.267285488128238,-0.131116654020797,-0.0936350330383072,-0.2140470313039,-0.274253030436696,-0.384614424101681,-0.267285488128238,-0.417389406852595,-0.407492100033007,-0.274253030436696,-0.407492100033007,-0.477595405985391,-0.267366441390564,-0.296977408587002,-0.417389406852595,-0.267285488128238,-0.274253030436696,-0.310928739318724,-0.310928739318724,-0.267366441390563,-0.2140470313039,-0.319923682539271,-0.337388794080623,-0.227595405985391,-0.337388794080623,-0.296977408587002,-0.357183407719799,-0.170722127413956,-0.357183407719799,-0.177424508800027,-0.274253030436696,-0.338123933159826,-0.139903146651856
"Kha Poong",-0.113875939925524,-0.0833618612514918,-0.0473741190705816,-0.021724847547792,-0.113956893187849,-0.183979245877908,0.00914747555065654,-0.021724847547792,-0.0849258304716763,-0.0276953668408219,0.00914747555065654,-0.087415885163626,-0.0741858577826768,-0.0173125792112419,-0.184714384957112,-0.0848954812187521,-0.0833618612514919,-0.219071375485263,-0.120676348724532,-0.00985275692241105,-0.199233973239588,-0.142193193105487,-0.0231558621186956,-0.183979245877908,-0.0613996520391424,-0.219071375485263,-0.120676348724532,-0.0606374831011856,-0.087415885163626,0.0334567203984116,-0.087415885163626,-0.15751919111601,0.00872637385675201,-0.0415622497934672,-0.181049481366778,-0.159938205515093,-0.087415885163626,-0.26397985864988,-0.0917334030734019,-0.143567860384288,-0.100618092424361,-0.120843482233982,-0.0231558621186956,-0.143567860384288,0.0557354114318859,0.230803248335883,-0.143567860384288,-0.203773859517084,-0.120843482233982,-0.113875939925524,-0.183979245877908,0.0552315576388759,-0.113956893187849,-0.0173125792112419,-0.146676732090881,0.131645048642242,-0.203773859517084,-0.0833618612514919,-0.00177562910942397,-0.143567860384288,-0.203773859517084,-0.126500931152802,-0.0613996520391424,0.116109473652653,-0.146676732090881,-0.0941194909421742,-0.0473741190705816,-0.166514134336556,-0.166514134336556,-0.157885455058172,-0.0941194909421742,0.00124757881030801,0.0447147746303984,-0.0231558621186956,-0.120676348724532,-0.120676348724532,0.0597745151644069,-0.087415885163626,-0.203773859517084,-0.0108159706189965,-0.120843482233982,-0.0742820886964989,0.135946875898329,-0.157885455058172,-0.113956893187849,-0.021724847547792,-0.113875939925524,-0.0171761674857333,0.168435520801231,0.008414947666332,-0.0833618612514918,-0.0231558621186956,-0.254082551830293,-0.045242912131547,-0.0848954812187521,-0.0941194909421742,0.0437148302582713,-0.183979245877908,-0.0174678910621091,0.00124757881030801
"Khamuang (Chiang Mai variety)",-0.276497841883496,-0.220345866662834,-0.220345866662834,-0.316909227377116,-0.176702615472348,-0.176702615472348,-0.316909227377116,-0.0501787501935714,-0.176702615472348,-0.3870125333295,-0.106599309519964,-0.316909227377116,-0.220345866662834,-0.316909227377116,-0.246805921424732,-0.193567464600393,-0.3870125333295,-0.123782505948551,-0.3870125333295,-0.0501787501935714,-0.15024256071045,-0.316909227377116,-0.3870125333295,-0.193567464600393,-0.156085843617903,-0.110637087317291,-0.176702615472348,-0.220345866662834,-0.220345866662834,-0.110637087317291,-0.106599309519964,-0.316909227377116,-0.316909227377116,-0.290449172615218,-0.176702615472348,-0.106599309519964,-0.290449172615218,-0.316909227377116,-0.290449172615218,0.116487916473095,-0.316909227377116,-0.176702615472348,-0.3870125333295,-0.133361465467597,-0.133361465467597,-0.3870125333295,-0.336703841016292,-0.3870125333295,-0.316909227377116,-0.15024256071045,-0.15024256071045,-0.290449172615218,-0.220345866662834,-0.246805921424732,-0.316909227377116,-0.3870125333295,-0.246805921424732,-0.176702615472348,-0.3870125333295,-0.457115839281885,-0.0536791999961671,-0.457115839281885,-0.290449172615218,-0.227049472441382,-0.220345866662834,-0.193567464600393,-0.220345866662834,-0.246805921424732,-0.0364960035675795,-0.0536791999961671,-0.220345866662834,-0.106599309519964,-0.246805921424732,-0.176702615472348,-0.316909227377116,-0.193567464600393,-0.106599309519964,-0.220345866662834,-0.220345866662834,-0.106599309519964,-0.106599309519964,-0.15024256071045,-0.0474248379810789,-0.106599309519964,-0.220345866662834,-0.3870125333295,-0.246805921424732,0.0199245557588127,-0.396909840149088,-0.246805921424732,-0.0958798444851071,-0.246805921424732,-0.176702615472348,-0.220345866662834,-0.15024256071045,-0.193567464600393,-0.220345866662834,-0.15024256071045,-0.156085843617903,-0.246805921424732
"Khanty",-0.39661955506645,-0.263213351960689,-0.39661955506645,-0.152684824786254,-0.110470117049423,-0.289213735327038,-0.161586714956936,-0.185887733026708,-0.300056194352168,-0.346310862753242,-0.187779915367704,-0.300056194352168,-0.159713170721891,-0.1290306016853,-0.263380485470139,-0.116206331256913,-0.151379414126593,-0.341770976475745,-0.346310862753242,-0.203174486337343,-0.326516249114066,-0.361608378721421,-0.326516249114066,-0.236656494178332,-0.286104863620446,-0.199175315728109,-0.326516249114066,-0.128620370392897,-0.39661955506645,-0.346310862753242,-0.346310862753242,-0.229952888399783,-0.286104863620446,-0.323586484602935,-0.361608378721421,-0.216722861018834,-0.165692865354853,-0.186309637209298,-0.26495384660308,-0.201579994979393,-0.151379414126593,-0.327251388193269,-0.346310862753242,-0.309051137572714,-0.346310862753242,-0.263213351960689,-0.243155095660519,-0.341997558975456,-0.170195471074023,-0.341770976475745,-0.326516249114066,-0.26495384660308,-0.327251388193269,-0.217272256932078,-0.0947989334839944,-0.236656494178332,-0.216722861018834,-0.243155095660519,-0.229952888399783,-0.284730196341645,-0.213270280780008,-0.289213735327038,-0.263380485470139,-0.326516249114066,-0.284730196341645,-0.361608378721421,-0.203174486337343,-0.39661955506645,-0.131542011880918,-0.236656494178332,-0.286104863620446,-0.160004894298267,-0.406516861886038,-0.0277019485907662,-0.286104863620446,-0.326516249114066,-0.229952888399783,-0.383572659656582,-0.142968487204547,-0.100661573177262,-0.225898864487649,-0.078984770732211,-0.346310862753242,-0.0638510648650529,-0.185887733026708,-0.406516861886038,-0.236656494178332,-0.160004894298267,-0.106194333844399,-0.263213351960689,-0.0237899258041104,-0.2039366552753,-0.165692865354853,-0.326516249114066,-0.160004894298267,-0.406516861886038,-0.286104863620446,-0.361608378721421,-0.309051137572714,-0.105486866222057
