ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
17-540-167-1,anci1242,Ancient Greek ,1014,ē,LatinTrans,or,buck1949;liddell1996;magnien1985,,,
17-540-167-3,anci1242,Ancient Greek ,1014,'eite,LatinTrans,or,buck1949;liddell1996;magnien1985,,,
17-540-167-5,anci1242,Ancient Greek ,1014,'ētoi,LatinTrans,or,buck1949;liddell1996;magnien1985,,,
17-550-167-1,anci1242,Ancient Greek ,1268,'nai,LatinTrans,"yes, affirmative",buck1949;liddell1996;magnien1985,,,
17-550-167-3,anci1242,Ancient Greek ,1268,'panu ge,LatinTrans,"yes, affirmative",buck1949;liddell1996;magnien1985,,,
17-560-167-1,anci1242,Ancient Greek ,1269,ū'kʰi,LatinTrans,"no, negative",buck1949;liddell1996;magnien1985,,,
17-560-167-3,anci1242,Ancient Greek ,1269,ūda'mōs,LatinTrans,"no, negative",buck1949;liddell1996;magnien1985,,,
17-560-167-5,anci1242,Ancient Greek ,1269,ū,LatinTrans,"no, negative",buck1949;liddell1996;magnien1985,,,
17-610-167-1,anci1242,Ancient Greek ,1239,pōs,LatinTrans,how?,buck1949;liddell1996;magnien1985,,,
17-620-167-1,anci1242,Ancient Greek ,822,'posoi,LatinTrans,how many?,buck1949;liddell1996;magnien1985,,,
17-630-167-1,anci1242,Ancient Greek ,531,'poson,LatinTrans,how much?,buck1949;liddell1996;magnien1985,,,
17-640-167-1,anci1242,Ancient Greek ,1236,ti,LatinTrans,what?,buck1949;liddell1996;magnien1985,,,
17-650-167-1,anci1242,Ancient Greek ,1238,'pote,LatinTrans,when?,buck1949;liddell1996;magnien1985,,,
17-650-167-3,anci1242,Ancient Greek ,1238,pē'nika,LatinTrans,when?,buck1949;liddell1996;magnien1985,,,
17-660-167-1,anci1242,Ancient Greek ,1237,pū,LatinTrans,where?,buck1949;liddell1996;magnien1985,,,
17-670-167-1,anci1242,Ancient Greek ,727,'poios,LatinTrans,which?,buck1949;liddell1996;magnien1985,,,
17-680-167-1,anci1242,Ancient Greek ,1235,tis,LatinTrans,who?,buck1949;liddell1996;magnien1985,,,
17-690-167-1,anci1242,Ancient Greek ,1270,di'a ti,LatinTrans,why?,buck1949;liddell1996;magnien1985,,,
17-690-167-3,anci1242,Ancient Greek ,1270,'tinos 'heneka,LatinTrans,why?,buck1949;liddell1996;magnien1985,,,
18-110-167-1,anci1242,Ancient Greek ,1363,pʰō'nē,LatinTrans,voice,buck1949;liddell1996;magnien1985,,,
18-120-167-1,anci1242,Ancient Greek ,1261,a'eidō,LatinTrans,sing,buck1949;liddell1996;magnien1985,,,
18-120-167-3,anci1242,Ancient Greek ,1261,'āidō,LatinTrans,sing,buck1949;liddell1996;magnien1985,,,
18-130-167-1,anci1242,Ancient Greek ,715,bo'aō,LatinTrans,"shout, cry out",buck1949;liddell1996;magnien1985,,,
18-130-167-3,anci1242,Ancient Greek ,715,'krazō,LatinTrans,"shout, cry out",buck1949;liddell1996;magnien1985,,,
18-130-167-5,anci1242,Ancient Greek ,715,krau'gazō,LatinTrans,"shout, cry out",buck1949;liddell1996;magnien1985,,,
18-150-167-1,anci1242,Ancient Greek ,55,psitʰu'rizō,LatinTrans,whisper,buck1949;liddell1996;magnien1985,,,
18-160-167-1,anci1242,Ancient Greek ,128,psel'lizō,LatinTrans,mumble,buck1949;liddell1996;magnien1985,,,
18-170-167-1,anci1242,Ancient Greek ,1025,sū'rizō,LatinTrans,whistle,buck1949;liddell1996;magnien1985,,,
18-170-167-3,anci1242,Ancient Greek ,1025,'sizō,LatinTrans,whistle,buck1949;liddell1996;magnien1985,,,
18-170-167-5,anci1242,Ancient Greek ,1025,hroi'zeō,LatinTrans,whistle,buck1949;liddell1996;magnien1985,,,
18-180-167-1,anci1242,Ancient Greek ,298,krau'gazō,LatinTrans,"shriek, screech",buck1949;liddell1996;magnien1985,,,
18-180-167-3,anci1242,Ancient Greek ,298,ala'lazō,LatinTrans,"shriek, screech",buck1949;liddell1996;magnien1985,,,
18-190-167-1,anci1242,Ancient Greek ,526,olo'lūzō,LatinTrans,howl,buck1949;liddell1996;magnien1985,,,
18-190-167-3,anci1242,Ancient Greek ,526,ō'rūomai,LatinTrans,howl,buck1949;liddell1996;magnien1985,,,
18-210-167-1,anci1242,Ancient Greek ,1623,'legō,LatinTrans,"speak, talk",buck1949;liddell1996;magnien1985,,,
18-210-167-3,anci1242,Ancient Greek ,1623,ago'reuō,LatinTrans,"speak, talk",buck1949;liddell1996;magnien1985,,,
18-210-167-5,anci1242,Ancient Greek ,1623,la'leō,LatinTrans,"speak, talk",buck1949;liddell1996;magnien1985,,,
18-210-167-7,anci1242,Ancient Greek ,1623,homī'leō,LatinTrans,"speak, talk",buck1949;liddell1996;magnien1985,,,
18-211-167-1,anci1242,Ancient Greek ,1866,trau'lizō,LatinTrans,"stutter, stammer",buck1949;liddell1996;magnien1985,,,
18-211-167-3,anci1242,Ancient Greek ,1866,batta'rizō,LatinTrans,"stutter, stammer",buck1949;liddell1996;magnien1985,,,
18-220-167-1,anci1242,Ancient Greek ,1458,mū'tʰeomai,LatinTrans,say,buck1949;liddell1996;magnien1985,,,
18-220-167-3,anci1242,Ancient Greek ,1458,'legō,LatinTrans,say,buck1949;liddell1996;magnien1985,,,
18-220-167-5,anci1242,Ancient Greek ,1458,pʰē'mi,LatinTrans,say,buck1949;liddell1996;magnien1985,,,
18-221-167-1,anci1242,Ancient Greek ,1711,mū'tʰeomai,LatinTrans,tell story,buck1949;liddell1996;magnien1985,,,
18-221-167-3,anci1242,Ancient Greek ,1711,diē'geomai,LatinTrans,tell story,buck1949;liddell1996;magnien1985,,,
18-221-167-5,anci1242,Ancient Greek ,1711,apʰē'geomai,LatinTrans,tell story,buck1949;liddell1996;magnien1985,,,
18-221-167-7,anci1242,Ancient Greek ,1711,eksē'geomai,LatinTrans,tell story,buck1949;liddell1996;magnien1985,,,
18-222-167-1,anci1242,Ancient Greek ,1115,ago'reuō,LatinTrans,speech (make a),buck1949;liddell1996;magnien1985,,,
18-222-167-3,anci1242,Ancient Greek ,1115,dēmēgo'reō,LatinTrans,speech (make a),buck1949;liddell1996;magnien1985,,,
18-230-167-1,anci1242,Ancient Greek ,48,siō'paō,LatinTrans,silent (be),buck1949;liddell1996;magnien1985,,,
18-230-167-3,anci1242,Ancient Greek ,48,sī'gaō,LatinTrans,silent (be),buck1949;liddell1996;magnien1985,,,
18-240-167-1,anci1242,Ancient Greek ,1307,'glōssa,LatinTrans,language,buck1949;liddell1996;magnien1985,,,
18-240-167-3,anci1242,Ancient Greek ,1307,pʰō'nē,LatinTrans,language,buck1949;liddell1996;magnien1985,,,
18-260-167-1,anci1242,Ancient Greek ,1599,'hrēma,LatinTrans,word,buck1949;liddell1996;magnien1985,,,
18-260-167-3,anci1242,Ancient Greek ,1599,'leksis,LatinTrans,word,buck1949;liddell1996;magnien1985,,,
18-260-167-5,anci1242,Ancient Greek ,1599,'epos,LatinTrans,word,buck1949;liddell1996;magnien1985,,,
18-280-167-1,anci1242,Ancient Greek ,1405,'onoma,LatinTrans,name,buck1949;liddell1996;magnien1985,,,
18-310-167-1,anci1242,Ancient Greek ,1309,erō'taō,LatinTrans,"ask (question, inquire)",buck1949;liddell1996;magnien1985,,,
18-310-167-3,anci1242,Ancient Greek ,1309,e'reō,LatinTrans,"ask (question, inquire)",buck1949;liddell1996;magnien1985,,,
18-310-167-5,anci1242,Ancient Greek ,1309,e'reomai,LatinTrans,"ask (question, inquire)",buck1949;liddell1996;magnien1985,,,
18-320-167-1,anci1242,Ancient Greek ,1275,apo'krīnomai,LatinTrans,answer,buck1949;liddell1996;magnien1985,,,
18-330-167-1,anci1242,Ancient Greek ,2022,homolo'geō,LatinTrans,"admit, confess",buck1949;liddell1996;magnien1985,,,
18-340-167-1,anci1242,Ancient Greek ,755,ar'neomai,LatinTrans,deny,buck1949;liddell1996;magnien1985,,,
18-350-167-1,anci1242,Ancient Greek ,1828,ai'teō,LatinTrans,"ask, request",buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
18-350-167-3,anci1242,Ancient Greek ,1828,erō'taō,LatinTrans,"ask, request",buck1949;liddell1996;magnien1985,Latter form is Late Ancient Greek.,,
18-360-167-1,anci1242,Ancient Greek ,1675,hupis'kʰneomai,LatinTrans,promise,buck1949;liddell1996;magnien1985,,,
18-360-167-3,anci1242,Ancient Greek ,1675,epaŋ'gellō,LatinTrans,promise,buck1949;liddell1996;magnien1985,,,
18-370-167-1,anci1242,Ancient Greek ,49,ar'neomai,LatinTrans,refuse,buck1949;liddell1996;magnien1985,,,
18-380-167-1,anci1242,Ancient Greek ,83,apago'reuō,LatinTrans,forbid,buck1949;liddell1996;magnien1985,,,
18-390-167-1,anci1242,Ancient Greek ,299,'mempʰomai,LatinTrans,"rebuke, scold",buck1949;liddell1996;magnien1985,,,
18-390-167-3,anci1242,Ancient Greek ,299,'psegō,LatinTrans,"rebuke, scold",buck1949;liddell1996;magnien1985,,,
18-390-167-5,anci1242,Ancient Greek ,299,epitī'maō,LatinTrans,"rebuke, scold",buck1949;liddell1996;magnien1985,,,
18-390-167-7,anci1242,Ancient Greek ,299,onei'dizō,LatinTrans,"rebuke, scold",buck1949;liddell1996;magnien1985,,,
18-390-167-9,anci1242,Ancient Greek ,299,epi'plēssō,LatinTrans,"rebuke, scold",buck1949;liddell1996;magnien1985,,,
18-410-167-1,anci1242,Ancient Greek ,1084,ka'leō,LatinTrans,call (=summon),buck1949;liddell1996;magnien1985,,,
18-420-167-1,anci1242,Ancient Greek ,180,ka'leomai,LatinTrans,call (=name),buck1949;liddell1996;magnien1985,,,
18-420-167-3,anci1242,Ancient Greek ,180,ono'mazomai,LatinTrans,call (=name),buck1949;liddell1996;magnien1985,,,
18-430-167-1,anci1242,Ancient Greek ,9,aŋ'gellō,LatinTrans,announce,buck1949;liddell1996;magnien1985,,,
18-430-167-3,anci1242,Ancient Greek ,9,anaŋ'gellō,LatinTrans,announce,buck1949;liddell1996;magnien1985,,,
18-440-167-1,anci1242,Ancient Greek ,1192,apei'leō,LatinTrans,threaten,buck1949;liddell1996;magnien1985,,,
18-450-167-1,anci1242,Ancient Greek ,101,'eukʰomai,LatinTrans,boast,buck1949;liddell1996;magnien1985,,,
18-450-167-3,anci1242,Ancient Greek ,101,kom'peō,LatinTrans,boast,buck1949;liddell1996;magnien1985,,,
18-450-167-5,anci1242,Ancient Greek ,101,kom'pazō,LatinTrans,boast,buck1949;liddell1996;magnien1985,,,
18-450-167-7,anci1242,Ancient Greek ,101,kau'kʰaomai,LatinTrans,boast,buck1949;liddell1996;magnien1985,,,
18-510-167-1,anci1242,Ancient Greek ,1672,'grapʰō,LatinTrans,write,buck1949;liddell1996;magnien1985,,,
18-520-167-1,anci1242,Ancient Greek ,724,anagi'gnōskō,LatinTrans,read,buck1949;liddell1996;magnien1985,,,
18-560-167-1,anci1242,Ancient Greek ,648,'kʰartēs,LatinTrans,paper,buck1949;liddell1996;magnien1985,,,
18-570-167-1,anci1242,Ancient Greek ,794,'kalamos,LatinTrans,pen,buck1949;liddell1996;magnien1985,,,
18-610-167-1,anci1242,Ancient Greek ,963,'bublos,LatinTrans,book,buck1949;liddell1996;magnien1985,,,
18-610-167-3,anci1242,Ancient Greek ,963,'biblos,LatinTrans,book,buck1949;liddell1996;magnien1985,,,
18-610-167-5,anci1242,Ancient Greek ,963,bu'blion,LatinTrans,book,buck1949;liddell1996;magnien1985,,,
18-610-167-7,anci1242,Ancient Greek ,963,bi'blion,LatinTrans,book,buck1949;liddell1996;magnien1985,,,
18-670-167-1,anci1242,Ancient Greek ,1045,poiē'tēs,LatinTrans,poet,buck1949;liddell1996;magnien1985,,,
18-670-167-3,anci1242,Ancient Greek ,1045,aoi'dos,LatinTrans,poet,buck1949;liddell1996;magnien1985,,,
18-710-167-1,anci1242,Ancient Greek ,777,au'los,LatinTrans,flute,buck1949;liddell1996;magnien1985,,,
18-720-167-1,anci1242,Ancient Greek ,908,'tumpanon,LatinTrans,drum,buck1949;liddell1996;magnien1985,,,
18-720-167-3,anci1242,Ancient Greek ,908,'tupanon,LatinTrans,drum,buck1949;liddell1996;magnien1985,,,
18-730-167-1,anci1242,Ancient Greek ,2136,'keras,LatinTrans,"horn, trumpet",buck1949;liddell1996;magnien1985,,,
18-730-167-3,anci1242,Ancient Greek ,2136,'salpiŋks,LatinTrans,"horn, trumpet",buck1949;liddell1996;magnien1985,,,
18-740-167-1,anci1242,Ancient Greek ,300,'krotalon,LatinTrans,rattle,buck1949;liddell1996;magnien1985,,,
19-110-167-1,anci1242,Ancient Greek ,1300,'kʰōrā,LatinTrans,country,buck1949;liddell1996;magnien1985,,,
19-110-167-3,anci1242,Ancient Greek ,1300,gē,LatinTrans,country,buck1949;liddell1996;magnien1985,,,
19-110-167-5,anci1242,Ancient Greek ,1300,kʰtʰōn,LatinTrans,country,buck1949;liddell1996;magnien1985,,,
19-120-167-1,anci1242,Ancient Greek ,89,pa'tris,LatinTrans,one's native country,buck1949;liddell1996;magnien1985,,,
19-150-167-1,anci1242,Ancient Greek ,1391,'polis,LatinTrans,"city, town",buck1949;liddell1996;magnien1985,,,
19-150-167-3,anci1242,Ancient Greek ,1391,'astu,LatinTrans,"city, town",buck1949;liddell1996;magnien1985,,,
19-160-167-1,anci1242,Ancient Greek ,930,'kōmē,LatinTrans,village,buck1949;liddell1996;magnien1985,,,
19-170-167-1,anci1242,Ancient Greek ,1010,'horos,LatinTrans,boundary,buck1949;liddell1996;magnien1985,,,
19-170-167-3,anci1242,Ancient Greek ,1010,'horion,LatinTrans,boundary,buck1949;liddell1996;magnien1985,,,
19-210-167-1,anci1242,Ancient Greek ,789,lā'os,LatinTrans,people (populace),buck1949;liddell1996;magnien1985,,,
19-210-167-3,anci1242,Ancient Greek ,789,'dēmos,LatinTrans,people (populace),buck1949;liddell1996;magnien1985,,,
19-210-167-5,anci1242,Ancient Greek ,789,'plētʰos,LatinTrans,people (populace),buck1949;liddell1996;magnien1985,,,
19-230-167-1,anci1242,Ancient Greek ,302,'pʰūlon,LatinTrans,"tribe, clan",buck1949;liddell1996;magnien1985,,,
19-230-167-3,anci1242,Ancient Greek ,302,pʰū'lē,LatinTrans,"tribe, clan",buck1949;liddell1996;magnien1985,,,
19-230-167-5,anci1242,Ancient Greek ,302,'genos,LatinTrans,"tribe, clan",buck1949;liddell1996;magnien1985,,,
19-240-167-1,anci1242,Ancient Greek ,301,arkʰē'gos,LatinTrans,"chief, chieftain",buck1949;liddell1996;magnien1985,,,
19-240-167-3,anci1242,Ancient Greek ,301,arkʰē'getēs,LatinTrans,"chief, chieftain",buck1949;liddell1996;magnien1985,,,
19-240-167-5,anci1242,Ancient Greek ,301,'arkʰōn,LatinTrans,"chief, chieftain",buck1949;liddell1996;magnien1985,,,
19-240-167-7,anci1242,Ancient Greek ,301,pro'statēs,LatinTrans,"chief, chieftain",buck1949;liddell1996;magnien1985,,,
19-240-167-9,anci1242,Ancient Greek ,301,ta'gos,LatinTrans,"chief, chieftain",buck1949;liddell1996;magnien1985,,,
19-250-167-1,anci1242,Ancient Greek ,1296,'hrabdos,LatinTrans,"staff, walking stick",buck1949;liddell1996;magnien1985,,,
19-310-167-1,anci1242,Ancient Greek ,1846,'arkʰō,LatinTrans,"rule, govern",buck1949;liddell1996;magnien1985,,,
19-310-167-3,anci1242,Ancient Greek ,1846,kra'teō,LatinTrans,"rule, govern",buck1949;liddell1996;magnien1985,,,
19-310-167-5,anci1242,Ancient Greek ,1846,hē'geomai,LatinTrans,"rule, govern",buck1949;liddell1996;magnien1985,,,
19-310-167-7,anci1242,Ancient Greek ,1846,kuber'naō,LatinTrans,"rule, govern",buck1949;liddell1996;magnien1985,,,
19-320-167-1,anci1242,Ancient Greek ,1508,basi'leus,LatinTrans,"king, ruler",buck1949;liddell1996;magnien1985,,,
19-320-167-3,anci1242,Ancient Greek ,1508,'anaks,LatinTrans,"king, ruler",buck1949;liddell1996;magnien1985,,,
19-330-167-1,anci1242,Ancient Greek ,1306,ba'sileia,LatinTrans,queen,buck1949;liddell1996;magnien1985,,,
19-330-167-3,anci1242,Ancient Greek ,1306,ba'silissa,LatinTrans,queen,buck1949;liddell1996;magnien1985,,,
19-360-167-1,anci1242,Ancient Greek ,482,gen'naios,LatinTrans,"noble, nobleman",buck1949;liddell1996;magnien1985,,,
19-360-167-3,anci1242,Ancient Greek ,482,euge'nēs,LatinTrans,"noble, nobleman",buck1949;liddell1996;magnien1985,,,
19-370-167-1,anci1242,Ancient Greek ,1032,po'litēs,LatinTrans,"citizen, subject",buck1949;liddell1996;magnien1985,,,
19-370-167-3,anci1242,Ancient Greek ,1032,a'stos,LatinTrans,"citizen, subject",buck1949;liddell1996;magnien1985,,,
19-370-167-5,anci1242,Ancient Greek ,1032,hu'pēkoos,LatinTrans,"citizen, subject",buck1949;liddell1996;magnien1985,,,
19-410-167-1,anci1242,Ancient Greek ,383,de'spotēs,LatinTrans,master,buck1949;liddell1996;magnien1985,,,
19-410-167-3,anci1242,Ancient Greek ,383,'kūrios,LatinTrans,master,buck1949;liddell1996;magnien1985,,,
19-420-167-1,anci1242,Ancient Greek ,812,'dūlos,LatinTrans,slave,buck1949;liddell1996;magnien1985,Latter form is plural.,,
19-420-167-3,anci1242,Ancient Greek ,812,oi'ketēs,LatinTrans,slave,buck1949;liddell1996;magnien1985,Latter form is plural.,,
19-420-167-5,anci1242,Ancient Greek ,812,dmōs,LatinTrans,slave,buck1949;liddell1996;magnien1985,Latter form is plural.,,
19-420-167-7,anci1242,Ancient Greek ,812,an'drapoda,LatinTrans,slave,buck1949;liddell1996;magnien1985,Latter form is plural.,,
19-430-167-1,anci1242,Ancient Greek ,255,hupē'retēs,LatinTrans,servant,buck1949;liddell1996;magnien1985,,,
19-430-167-3,anci1242,Ancient Greek ,255,di'akonos,LatinTrans,servant,buck1949;liddell1996;magnien1985,,,
19-430-167-5,anci1242,Ancient Greek ,255,tʰe'rapōn,LatinTrans,servant,buck1949;liddell1996;magnien1985,,,
19-440-167-1,anci1242,Ancient Greek ,384,e'leutʰeros,LatinTrans,freeman,buck1949;liddell1996;magnien1985,,,
19-450-167-1,anci1242,Ancient Greek ,1128,ke'leuō,LatinTrans,"command, order",buck1949;liddell1996;magnien1985,,,
19-450-167-3,anci1242,Ancient Greek ,1128,pro'stassō,LatinTrans,"command, order",buck1949;liddell1996;magnien1985,,,
19-450-167-5,anci1242,Ancient Greek ,1128,epi'tassō,LatinTrans,"command, order",buck1949;liddell1996;magnien1985,,,
19-460-167-1,anci1242,Ancient Greek ,1635,'peitʰomai,LatinTrans,obey,buck1949;liddell1996;magnien1985,,,
19-460-167-3,anci1242,Ancient Greek ,1635,a'kūō,LatinTrans,obey,buck1949;liddell1996;magnien1985,,,
19-460-167-5,anci1242,Ancient Greek ,1635,hupa'kūō,LatinTrans,obey,buck1949;liddell1996;magnien1985,,,
19-470-167-1,anci1242,Ancient Greek ,1003,e'aō,LatinTrans,"let, permit",buck1949;liddell1996;magnien1985,,,
19-470-167-3,anci1242,Ancient Greek ,1003,e'pʰiēmi,LatinTrans,"let, permit",buck1949;liddell1996;magnien1985,,,
19-470-167-5,anci1242,Ancient Greek ,1003,a'pʰiēmi,LatinTrans,"let, permit",buck1949;liddell1996;magnien1985,,,
19-510-167-1,anci1242,Ancient Greek ,1325,he'tairos,LatinTrans,"friend, companion",buck1949;liddell1996;magnien1985,,,
19-510-167-3,anci1242,Ancient Greek ,1325,'pʰilos,LatinTrans,"friend, companion",buck1949;liddell1996;magnien1985,,,
19-520-167-1,anci1242,Ancient Greek ,1358,ekʰ'tʰros,LatinTrans,enemy,buck1949;liddell1996;magnien1985,,,
19-520-167-3,anci1242,Ancient Greek ,1358,po'lemios,LatinTrans,enemy,buck1949;liddell1996;magnien1985,,,
19-540-167-1,anci1242,Ancient Greek ,1332,'geitōn,LatinTrans,neighbor,buck1949;liddell1996;magnien1985,,,
19-550-167-1,anci1242,Ancient Greek ,791,'ksenos,LatinTrans,stranger,buck1949;liddell1996;magnien1985,,,
19-550-167-3,anci1242,Ancient Greek ,791,'barbaros,LatinTrans,stranger,buck1949;liddell1996;magnien1985,,,
19-560-167-1,anci1242,Ancient Greek ,1782,'ksenos,LatinTrans,guest,buck1949;liddell1996;magnien1985,,,
19-570-167-1,anci1242,Ancient Greek ,1545,kseno'dokos,LatinTrans,host,buck1949;liddell1996;magnien1985,,,
19-570-167-3,anci1242,Ancient Greek ,1545,'ksenos,LatinTrans,host,buck1949;liddell1996;magnien1985,,,
19-580-167-1,anci1242,Ancient Greek ,1897,boē'tʰeō,LatinTrans,"help, aid",buck1949;liddell1996;magnien1985,,,
19-580-167-3,anci1242,Ancient Greek ,1897,ōpʰe'leō,LatinTrans,"help, aid",buck1949;liddell1996;magnien1985,,,
19-580-167-5,anci1242,Ancient Greek ,1897,epikai'reō,LatinTrans,"help, aid",buck1949;liddell1996;magnien1985,,,
19-580-167-7,anci1242,Ancient Greek ,1897,a'rēgō,LatinTrans,"help, aid",buck1949;liddell1996;magnien1985,,,
19-590-167-1,anci1242,Ancient Greek ,1550,kō'lūō,LatinTrans,"hinder, prevent",buck1949;liddell1996;magnien1985,,,
19-590-167-3,anci1242,Ancient Greek ,1550,empo'dizō,LatinTrans,"hinder, prevent",buck1949;liddell1996;magnien1985,,,
19-610-167-1,anci1242,Ancient Greek ,1747,'etʰos,LatinTrans,custom,buck1949;liddell1996;magnien1985,,,
19-610-167-3,anci1242,Ancient Greek ,1747,'ētʰos,LatinTrans,custom,buck1949;liddell1996;magnien1985,,,
19-610-167-5,anci1242,Ancient Greek ,1747,'nomos,LatinTrans,custom,buck1949;liddell1996;magnien1985,,,
19-610-167-7,anci1242,Ancient Greek ,1747,'dikē,LatinTrans,custom,buck1949;liddell1996;magnien1985,,,
19-620-167-1,anci1242,Ancient Greek ,1848,'eris,LatinTrans,"strife, quarrel",buck1949;liddell1996;magnien1985,,,
19-620-167-3,anci1242,Ancient Greek ,1848,'neikos,LatinTrans,"strife, quarrel",buck1949;liddell1996;magnien1985,,,
19-630-167-1,anci1242,Ancient Greek ,2024,sunōmo'siā,LatinTrans,"conspiracy, plot",buck1949;liddell1996;magnien1985,,,
19-650-167-1,anci1242,Ancient Greek ,1831,apan'taō,LatinTrans,meet,buck1949;liddell1996;magnien1985,,,
19-650-167-3,anci1242,Ancient Greek ,1831,sunan'taō,LatinTrans,meet,buck1949;liddell1996;magnien1985,,,
19-650-167-5,anci1242,Ancient Greek ,1831,an'taō,LatinTrans,meet,buck1949;liddell1996;magnien1985,,,
19-720-167-1,anci1242,Ancient Greek ,1610,'pornē,LatinTrans,prostitute,buck1949;liddell1996;magnien1985,,,
20-110-167-1,anci1242,Ancient Greek ,1423,'makʰomai,LatinTrans,fight (vb),buck1949;liddell1996;magnien1985,,,
20-110-167-3,anci1242,Ancient Greek ,1423,pole'meō,LatinTrans,fight (vb),buck1949;liddell1996;magnien1985,,,
20-130-167-1,anci1242,Ancient Greek ,579,'polemos,LatinTrans,"war, battle",buck1949;liddell1996;magnien1985,,,
20-130-167-3,anci1242,Ancient Greek ,579,'makʰē,LatinTrans,"war, battle",buck1949;liddell1996;magnien1985,,,
20-140-167-1,anci1242,Ancient Greek ,1338,ei'rēnē,LatinTrans,peace,buck1949;liddell1996;magnien1985,,,
20-150-167-1,anci1242,Ancient Greek ,1561,stra'tos,LatinTrans,army,buck1949;liddell1996;magnien1985,,,
20-150-167-3,anci1242,Ancient Greek ,1561,'strateuma,LatinTrans,army,buck1949;liddell1996;magnien1985,,,
